Gene,_SCORE_GRP14_,_SCORE_GRP1_,_SCORE_GRP2_,_SCORE_GRP8_,_SCORE_GRP4_,_SCORE_GRP19_,_SCORE_GRP7_,_SCORE_GRP13_,_SCORE_GRP11_,_SCORE_GRP12_,_SCORE_GRP6_,_SCORE_GRP16_,_SCORE_GRP9_,_SCORE_GRP15_,_SCORE_GRP3_,_SCORE_GRP18_,_SCORE_GRP10_,_SCORE_GRP17_,_SCORE_GRP5_,_SCORE_GRP20_,GRP1|19_GO:0061024|-7.898|membrane organization,GRP1|19_GO:0010256|-5.986|endomembrane system organization,GRP1|19_GO:0016050|-5.141|vesicle organization,GRP2|19_GO:0098657|-7.479|import into cell,GRP2|19_GO:0006897|-7.568|endocytosis,GRP2|19_GO:0006909|-3.217|phagocytosis,GRP3|19_GO:0016071|-6.929|mRNA metabolic process,GRP3|19_GO:0006397|-3.789|mRNA processing,GRP3|19_GO:0008380|-2.670|RNA splicing,"GRP3|19_GO:0000375|-3.050|RNA splicing, via transesterification reactions","GRP3|19_GO:0000398|-2.776|mRNA splicing, via spliceosome","GRP3|19_GO:0000377|-2.776|RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",GRP3|19_GO:0043484|-5.922|regulation of RNA splicing,GRP3|19_GO:1903311|-2.017|regulation of mRNA metabolic process,GRP3|19_GO:0050684|-2.637|regulation of mRNA processing,GRP4|19_GO:0006812|-6.026|monoatomic cation transport,GRP4|19_GO:0030001|-6.819|metal ion transport,GRP4|19_GO:0098660|-6.779|inorganic ion transmembrane transport,GRP4|19_GO:0098655|-6.283|monoatomic cation transmembrane transport,GRP4|19_GO:0098662|-6.622|inorganic cation transmembrane transport,GRP4|19_GO:0019725|-3.745|cellular homeostasis,GRP4|19_GO:0055082|-3.667|intracellular chemical homeostasis,GRP4|19_GO:0050801|-2.935|monoatomic ion homeostasis,GRP4|19_GO:0055080|-2.803|monoatomic cation homeostasis,GRP4|19_GO:0006873|-2.638|intracellular monoatomic ion homeostasis,GRP4|19_GO:0030003|-2.775|intracellular monoatomic cation homeostasis,GRP4|19_GO:0098771|-2.961|inorganic ion homeostasis,GRP4|19_GO:0070588|-2.777|calcium ion transmembrane transport,GRP5|19_GO:0048284|-6.794|organelle fusion,GRP5|19_GO:0061025|-3.128|membrane fusion,GRP5|19_GO:0090174|-3.702|organelle membrane fusion,GRP5|19_GO:0006906|-3.220|vesicle fusion,GRP5|19_GO:0034058|-2.093|endosomal vesicle fusion,GRP6|19_GO:0043604|-6.570|amide biosynthetic process,GRP6|19_GO:0006518|-3.691|peptide metabolic process,GRP6|19_GO:0043043|-3.737|peptide biosynthetic process,GRP6|19_GO:0006412|-3.280|translation,GRP6|19_GO:0140053|-3.272|mitochondrial gene expression,GRP6|19_GO:0032543|-2.395|mitochondrial translation,GRP7|19_GO:0034660|-6.508|ncRNA metabolic process,GRP7|19_GO:0034470|-3.516|ncRNA processing,GRP7|19_GO:0006399|-2.222|tRNA metabolic process,GRP8|19_GO:0060627|-6.190|regulation of vesicle-mediated transport,GRP8|19_GO:0030100|-2.494|regulation of endocytosis,GRP9|19_GO:0006325|-6.171|chromatin organization,GRP9|19_GO:0006338|-5.158|chromatin remodeling,GRP9|19_GO:0065004|-3.117|protein-DNA complex assembly,GRP9|19_GO:0034728|-2.049|nucleosome organization,GRP9|19_GO:0006334|-2.137|nucleosome assembly,GRP10|19_GO:0071396|-4.623|cellular response to lipid,GRP10|19_GO:0071407|-5.668|cellular response to organic cyclic compound,GRP10|19_GO:0048545|-5.573|response to steroid hormone,GRP10|19_GO:0071383|-6.130|cellular response to steroid hormone stimulus,GRP10|19_GO:0030522|-4.270|intracellular receptor signaling pathway,GRP10|19_GO:0009755|-3.110|hormone-mediated signaling pathway,GRP10|19_GO:0043401|-4.886|steroid hormone mediated signaling pathway,GRP10|19_GO:0030518|-4.473|intracellular steroid hormone receptor signaling pathway,GRP10|19_GO:1901655|-2.051|cellular response to ketone,GRP10|19_GO:0033574|-2.855|response to testosterone,GRP10|19_GO:0071394|-4.684|cellular response to testosterone stimulus,GRP11|19_GO:0009725|-6.044|response to hormone,GRP11|19_GO:0032870|-5.309|cellular response to hormone stimulus,GRP11|19_GO:1901699|-2.117|cellular response to nitrogen compound,GRP11|19_GO:1901652|-3.608|response to peptide,GRP11|19_GO:0043434|-3.934|response to peptide hormone,GRP11|19_GO:1901653|-2.481|cellular response to peptide,GRP11|19_GO:0071375|-2.694|cellular response to peptide hormone stimulus,GRP12|19_GO:0016310|-5.829|phosphorylation,GRP12|19_GO:0006468|-4.818|protein phosphorylation,GRP12|19_GO:0018193|-2.587|peptidyl-amino acid modification,GRP12|19_GO:0046777|-2.027|protein autophosphorylation,GRP13|19_GO:0080135|-5.267|regulation of cellular response to stress,GRP13|19_GO:0051052|-2.965|regulation of DNA metabolic process,GRP13|19_GO:0006282|-3.417|regulation of DNA repair,GRP14|19_GO:0060322|-5.150|head development,GRP14|19_GO:0007420|-4.461|brain development,GRP14|19_GO:0021537|-2.816|telencephalon development,GRP15|19_GO:1902532|-5.002|negative regulation of intracellular signal transduction,GRP15|19_GO:2001233|-3.900|regulation of apoptotic signaling pathway,GRP15|19_GO:2001234|-3.923|negative regulation of apoptotic signaling pathway,GRP15|19_GO:2001242|-3.228|regulation of intrinsic apoptotic signaling pathway,GRP15|19_GO:2001243|-3.767|negative regulation of intrinsic apoptotic signaling pathway,GRP16|19_GO:0033365|-4.750|protein localization to organelle,GRP16|19_GO:0034504|-3.310|protein localization to nucleus,GRP16|19_GO:0006886|-2.764|intracellular protein transport,GRP17|19_GO:0010876|-4.567|lipid localization,GRP17|19_GO:0006869|-4.216|lipid transport,GRP17|19_GO:0007009|-2.164|plasma membrane organization,GRP17|19_GO:0015748|-4.002|organophosphate ester transport,GRP17|19_GO:0015914|-3.834|phospholipid transport,GRP17|19_GO:0034204|-2.278|lipid translocation,GRP17|19_GO:0045332|-2.468|phospholipid translocation,GRP18|19_GO:0090407|-4.115|organophosphate biosynthetic process,GRP18|19_GO:0055086|-3.830|nucleobase-containing small molecule metabolic process,GRP18|19_GO:0006753|-4.025|nucleoside phosphate metabolic process,GRP18|19_GO:0009117|-4.166|nucleotide metabolic process,GRP18|19_GO:0072521|-3.162|purine-containing compound metabolic process,GRP18|19_GO:0006163|-3.330|purine nucleotide metabolic process,GRP18|19_GO:0019693|-4.201|ribose phosphate metabolic process,GRP18|19_GO:0009259|-4.133|ribonucleotide metabolic process,GRP18|19_GO:0009150|-3.485|purine ribonucleotide metabolic process,GRP18|19_GO:0006790|-3.664|sulfur compound metabolic process,GRP18|19_GO:0044272|-4.532|sulfur compound biosynthetic process,GRP18|19_GO:1901293|-2.626|nucleoside phosphate biosynthetic process,GRP18|19_GO:0009165|-2.665|nucleotide biosynthetic process,GRP18|19_GO:0009260|-2.083|ribonucleotide biosynthetic process,GRP18|19_GO:0033875|-3.014|ribonucleoside bisphosphate metabolic process,GRP18|19_GO:0033865|-3.014|nucleoside bisphosphate metabolic process,GRP18|19_GO:0034032|-3.014|purine nucleoside bisphosphate metabolic process,GRP18|19_GO:0035383|-3.025|thioester metabolic process,GRP18|19_GO:0006637|-3.025|acyl-CoA metabolic process,GRP18|19_GO:0034030|-3.666|ribonucleoside bisphosphate biosynthetic process,GRP18|19_GO:0033866|-3.666|nucleoside bisphosphate biosynthetic process,GRP18|19_GO:0034033|-3.666|purine nucleoside bisphosphate biosynthetic process,GRP18|19_GO:0071616|-2.917|acyl-CoA biosynthetic process,GRP18|19_GO:0035384|-2.917|thioester biosynthetic process,GRP18|19_GO:0006084|-2.283|acetyl-CoA metabolic process,GRP18|19_GO:0006085|-2.748|acetyl-CoA biosynthetic process,GRP19|19_GO:0030029|-4.531|actin filament-based process,GRP19|19_GO:0030036|-3.854|actin cytoskeleton organization,GRP19|19_GO:0097435|-2.371|supramolecular fiber organization,GRP19|19_GO:0007015|-2.120|actin filament organization,GRP20|19_GO:0030902|-3.339|hindbrain development,GRP20|19_GO:0022037|-3.767|metencephalon development,GRP20|19_GO:0021549|-4.203|cerebellum development,GRP20|19_GO:0021695|-3.798|cerebellar cortex development,GRP20|19_GO:0021587|-2.127|cerebellum morphogenesis,GRP20|19_GO:0021696|-2.570|cerebellar cortex morphogenesis,GRP20|19_GO:0021697|-2.496|cerebellar cortex formation,GRP20|19_GO:0021533|-2.745|cell differentiation in hindbrain,GRP20|19_GO:0021680|-2.351|cerebellar Purkinje cell layer development,GRP20|19_GO:0021694|-2.627|cerebellar Purkinje cell layer formation,GRP20|19_GO:0021702|-2.880|cerebellar Purkinje cell differentiation,GRP20|19_GO:0021692|-2.228|cerebellar Purkinje cell layer morphogenesis,_SORT_,_SORT_GRP1_,_SORT_GRP2_,_SORT_GRP3_,_SORT_GRP4_,_SORT_GRP5_,_SORT_GRP6_,_SORT_GRP7_,_SORT_GRP8_,_SORT_GRP9_,_SORT_GRP10_,_SORT_GRP11_,_SORT_GRP12_,_SORT_GRP13_,_SORT_GRP14_,_SORT_GRP15_,_SORT_GRP16_,_SORT_GRP17_,_SORT_GRP18_,_SORT_GRP19_,_SORT_GRP20_
610,0.0,0.0,0.3333333333333333,0.0,0.38461538461538464,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408,0,50,0,48,0,0,0,0,0,44,66,0,0,0,0,0,0,0,0,0
23514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,0,0,0,0,0,0,0,0,0,46,67,0,2,0,0,0,0,0,0,0
23136,0.0,0.6666666666666666,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,23,0
6314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,0,0,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22848,0.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,63,21,0,0,0,0,0,1,0,0,0,28,0,0,0,0,0,0,0,0
157285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0
642658,0.3333333333333333,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,48,0
10010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
55172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4155,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177,64,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0
